Date,Avg T,StDev T,Avg DP,StDev DP
4/7/10 12:00 PM,22.48,2.93,13.99,0.623155627
4/7/10 1:00 PM,22.49,2.94,13.99,0.627947174
4/7/10 2:00 PM,22.50,2.96,14.00,0.632286229
4/7/10 3:00 PM,22.51,2.98,14.00,0.636281068
4/7/10 4:00 PM,22.52,2.99,14.01,0.639797495
4/7/10 5:00 PM,22.53,3.01,14.01,0.642538456
4/7/10 6:00 PM,22.55,3.02,14.02,0.645122874
4/7/10 7:00 PM,22.56,3.03,14.02,0.647661375
4/7/10 8:00 PM,22.57,3.03,14.03,0.651060605
4/7/10 9:00 PM,22.58,3.03,14.03,0.655068683
4/7/10 10:00 PM,22.59,3.03,14.04,0.659636705
4/7/10 11:00 PM,22.60,3.03,14.04,0.664283346
4/8/10 12:00 AM,22.61,3.02,14.05,0.668844579
4/8/10 1:00 AM,22.62,3.02,14.06,0.673267406
4/8/10 2:00 AM,22.63,3.01,14.06,0.676693509
4/8/10 3:00 AM,22.64,3.00,14.07,0.67951245
4/8/10 4:00 AM,22.65,2.99,14.08,0.681517446
4/8/10 5:00 AM,22.65,2.98,14.08,0.68237309
4/8/10 6:00 AM,22.66,2.96,14.09,0.683201254
4/8/10 7:00 AM,22.68,2.95,14.10,0.687937512
4/8/10 8:00 AM,22.69,2.95,14.10,0.694072553
4/8/10 9:00 AM,22.70,2.94,14.11,0.700081422
4/8/10 10:00 AM,22.71,2.95,14.12,0.70596734
4/8/10 11:00 AM,22.72,2.95,14.12,0.711328662
4/8/10 12:00 PM,22.73,2.96,14.13,0.716722093
4/8/10 1:00 PM,22.74,2.98,14.14,0.721755768
4/8/10 2:00 PM,22.76,2.99,14.14,0.725848483
4/8/10 3:00 PM,22.77,3.01,14.15,0.729654563
4/8/10 4:00 PM,22.78,3.02,14.16,0.732940052
4/8/10 5:00 PM,22.79,3.04,14.16,0.735556397
4/8/10 6:00 PM,22.80,3.05,14.17,0.737650631
4/8/10 7:00 PM,22.81,3.06,14.17,0.73968819
4/8/10 8:00 PM,22.83,3.06,14.18,0.742733964
4/8/10 9:00 PM,22.84,3.06,14.19,0.74648703
4/8/10 10:00 PM,22.85,3.06,14.19,0.750712514
4/8/10 11:00 PM,22.86,3.06,14.20,0.755061293
4/9/10 12:00 AM,22.87,3.05,14.21,0.75932147
4/9/10 1:00 AM,22.88,3.05,14.21,0.763517854
4/9/10 2:00 AM,22.89,3.04,14.22,0.766538
4/9/10 3:00 AM,22.90,3.03,14.23,0.769263023
4/9/10 4:00 AM,22.91,3.02,14.24,0.771040625
4/9/10 5:00 AM,22.92,3.00,14.24,0.771406975
4/9/10 6:00 AM,22.93,2.99,14.25,0.771983968
4/9/10 7:00 AM,22.94,2.98,14.26,0.776377616
4/9/10 8:00 AM,22.95,2.97,14.27,0.782344626
4/9/10 9:00 AM,22.96,2.97,14.28,0.788593123
4/9/10 10:00 AM,22.98,2.97,14.28,0.794965253
4/9/10 11:00 AM,22.99,2.98,14.29,0.800625988
4/9/10 12:00 PM,23.00,2.99,14.30,0.805942876
4/9/10 1:00 PM,23.01,3.00,14.31,0.810932418
4/9/10 2:00 PM,23.02,3.02,14.32,0.81546097
4/9/10 3:00 PM,23.04,3.04,14.32,0.819551934
4/9/10 4:00 PM,23.05,3.06,14.33,0.823227421
4/9/10 5:00 PM,23.06,3.07,14.34,0.826172327
4/9/10 6:00 PM,23.07,3.08,14.34,0.828553625
4/9/10 7:00 PM,23.09,3.09,14.35,0.830864208
4/9/10 8:00 PM,23.10,3.10,14.36,0.834396762
4/9/10 9:00 PM,23.11,3.10,14.37,0.838503255
4/9/10 10:00 PM,23.12,3.10,14.37,0.843054919
4/9/10 11:00 PM,23.13,3.10,14.38,0.847698175
4/10/10 12:00 AM,23.14,3.09,14.39,0.85223889
4/10/10 1:00 AM,23.15,3.08,14.40,0.856857788
4/10/10 2:00 AM,23.16,3.07,14.41,0.860277444
4/10/10 3:00 AM,23.18,3.06,14.42,0.863056723
4/10/10 4:00 AM,23.19,3.05,14.42,0.865201796
4/10/10 5:00 AM,23.20,3.04,14.43,0.866175074
4/10/10 6:00 AM,23.21,3.02,14.44,0.867661172
4/10/10 7:00 AM,23.22,3.01,14.45,0.873178718
4/10/10 8:00 AM,23.23,3.00,14.46,0.879639236
4/10/10 9:00 AM,23.24,3.00,14.47,0.886364921
4/10/10 10:00 AM,23.26,3.00,14.48,0.893445499
4/10/10 11:00 AM,23.27,3.01,14.49,0.899964667
4/10/10 12:00 PM,23.28,3.02,14.50,0.906342079
4/10/10 1:00 PM,23.29,3.04,14.50,0.912192795
4/10/10 2:00 PM,23.31,3.06,14.51,0.917177722
4/10/10 3:00 PM,23.32,3.08,14.52,0.922220994
4/10/10 4:00 PM,23.33,3.09,14.53,0.926302379
4/10/10 5:00 PM,23.35,3.11,14.54,0.929593699
4/10/10 6:00 PM,23.36,3.12,14.55,0.93206908
4/10/10 7:00 PM,23.37,3.13,14.56,0.934667596
4/10/10 8:00 PM,23.38,3.14,14.56,0.938384945
4/10/10 9:00 PM,23.40,3.14,14.57,0.942844639
4/10/10 10:00 PM,23.41,3.14,14.58,0.947895815
4/10/10 11:00 PM,23.42,3.13,14.59,0.953017182
4/11/10 12:00 AM,23.43,3.13,14.60,0.958197529
4/11/10 1:00 AM,23.44,3.12,14.61,0.963259687
4/11/10 2:00 AM,23.45,3.11,14.62,0.967095652
4/11/10 3:00 AM,23.46,3.10,14.63,0.97027087
4/11/10 4:00 AM,23.47,3.09,14.64,0.972479236
4/11/10 5:00 AM,23.49,3.08,14.65,0.973512909
4/11/10 6:00 AM,23.50,3.06,14.66,0.974743898
4/11/10 7:00 AM,23.51,3.05,14.67,0.979873255
4/11/10 8:00 AM,23.52,3.04,14.68,0.986172297
4/11/10 9:00 AM,23.53,3.04,14.69,0.992882804
4/11/10 10:00 AM,23.55,3.04,14.70,0.999893165
4/11/10 11:00 AM,23.56,3.05,14.71,1.006169915
4/11/10 12:00 PM,23.57,3.06,14.72,1.011921866
4/11/10 1:00 PM,23.59,3.08,14.73,1.017171994
4/11/10 2:00 PM,23.60,3.09,14.74,1.021400892
4/11/10 3:00 PM,23.61,3.11,14.75,1.0255161
4/11/10 4:00 PM,23.63,3.13,14.76,1.028868109
4/11/10 5:00 PM,23.64,3.15,14.77,1.031158599
4/11/10 6:00 PM,23.65,3.16,14.78,1.0328134
4/11/10 7:00 PM,23.67,3.17,14.79,1.034082183
4/11/10 8:00 PM,23.68,3.17,14.80,1.036739657
4/11/10 9:00 PM,23.69,3.17,14.81,1.040119715
4/11/10 10:00 PM,23.70,3.17,14.82,1.043912436
4/11/10 11:00 PM,23.71,3.17,14.83,1.047406676
4/12/10 12:00 AM,23.73,3.16,14.84,1.051118063
4/12/10 1:00 AM,23.74,3.15,14.85,1.05484114
4/12/10 2:00 AM,23.75,3.14,14.86,1.057597403
4/12/10 3:00 AM,23.76,3.13,14.87,1.059484494
4/12/10 4:00 AM,23.77,3.12,14.88,1.060446289
4/12/10 5:00 AM,23.78,3.10,14.89,1.060251476
4/12/10 6:00 AM,23.79,3.09,14.90,1.060496658
4/12/10 7:00 AM,23.81,3.08,14.91,1.064801943
4/12/10 8:00 AM,23.82,3.07,14.92,1.06992426
4/12/10 9:00 AM,23.83,3.06,14.93,1.075441431
4/12/10 10:00 AM,23.85,3.07,14.94,1.08098673
4/12/10 11:00 AM,23.86,3.08,14.95,1.085822087
4/12/10 12:00 PM,23.87,3.09,14.96,1.090523139
4/12/10 1:00 PM,23.89,3.10,14.97,1.094527791
4/12/10 2:00 PM,23.90,3.12,14.98,1.098071985
4/12/10 3:00 PM,23.91,3.14,14.99,1.101173465
4/12/10 4:00 PM,23.93,3.16,15.00,1.103545225
4/12/10 5:00 PM,23.94,3.17,15.02,1.104800236
4/12/10 6:00 PM,23.95,3.19,15.03,1.105690985
4/12/10 7:00 PM,23.97,3.20,15.04,1.105917923
4/12/10 8:00 PM,23.98,3.20,15.05,1.10758917
4/12/10 9:00 PM,23.99,3.20,15.06,1.109972122
4/12/10 10:00 PM,24.01,3.20,15.07,1.113295341
4/12/10 11:00 PM,24.02,3.20,15.08,1.116205143
4/13/10 12:00 AM,24.03,3.19,15.09,1.119316961
4/13/10 1:00 AM,24.04,3.18,15.10,1.122107348
4/13/10 2:00 AM,24.05,3.17,15.11,1.123975504
4/13/10 3:00 AM,24.07,3.16,15.12,1.125228174
4/13/10 4:00 AM,24.08,3.14,15.13,1.125349316
4/13/10 5:00 AM,24.09,3.13,15.14,1.124880283
4/13/10 6:00 AM,24.10,3.11,15.15,1.12481655
4/13/10 7:00 AM,24.11,3.10,15.16,1.128262942
4/13/10 8:00 AM,24.13,3.09,15.17,1.132307446
4/13/10 9:00 AM,24.14,3.09,15.18,1.136888801
4/13/10 10:00 AM,24.15,3.09,15.19,1.141628557
4/13/10 11:00 AM,24.17,3.10,15.20,1.145691408
4/13/10 12:00 PM,24.18,3.11,15.22,1.149304086
4/13/10 1:00 PM,24.19,3.13,15.23,1.152263084
4/13/10 2:00 PM,24.21,3.14,15.24,1.154276394
4/13/10 3:00 PM,24.22,3.16,15.25,1.156126686
4/13/10 4:00 PM,24.23,3.18,15.26,1.157098249
4/13/10 5:00 PM,24.25,3.20,15.27,1.157224123
4/13/10 6:00 PM,24.26,3.21,15.28,1.156993845
4/13/10 7:00 PM,24.28,3.22,15.29,1.156173112
4/13/10 8:00 PM,24.29,3.22,15.30,1.156746585
4/13/10 9:00 PM,24.30,3.22,15.31,1.158248707
4/13/10 10:00 PM,24.31,3.22,15.32,1.160155452
4/13/10 11:00 PM,24.33,3.22,15.33,1.161909435
4/14/10 12:00 AM,24.34,3.21,15.34,1.16357309
4/14/10 1:00 AM,24.35,3.20,15.35,1.165196883
4/14/10 2:00 AM,24.36,3.19,15.36,1.165966995
4/14/10 3:00 AM,24.37,3.18,15.37,1.165666595
4/14/10 4:00 AM,24.38,3.17,15.38,1.164815214
4/14/10 5:00 AM,24.39,3.15,15.39,1.163137517
4/14/10 6:00 AM,24.41,3.13,15.40,1.161809747
4/14/10 7:00 AM,24.42,3.12,15.41,1.163882841
4/14/10 8:00 AM,24.43,3.11,15.42,1.166761415
4/14/10 9:00 AM,24.44,3.11,15.43,1.169932204
4/14/10 10:00 AM,24.46,3.11,15.44,1.172790483
4/14/10 11:00 AM,24.47,3.12,15.46,1.174808666
4/14/10 12:00 PM,24.48,3.13,15.47,1.176721888
4/14/10 1:00 PM,24.50,3.14,15.48,1.17801459
4/14/10 2:00 PM,24.51,3.16,15.49,1.178669878
4/14/10 3:00 PM,24.52,3.18,15.50,1.178975419
4/14/10 4:00 PM,24.54,3.19,15.51,1.178706541
4/14/10 5:00 PM,24.55,3.21,15.52,1.177617098
4/14/10 6:00 PM,24.56,3.22,15.53,1.176170557
4/14/10 7:00 PM,24.58,3.23,15.54,1.174201432
4/14/10 8:00 PM,24.59,3.24,15.55,1.173601254
4/14/10 9:00 PM,24.60,3.24,15.56,1.173852778
4/14/10 10:00 PM,24.61,3.23,15.57,1.174748914
4/14/10 11:00 PM,24.63,3.23,15.58,1.175781443
4/15/10 12:00 AM,24.64,3.22,15.59,1.176946441
4/15/10 1:00 AM,24.65,3.21,15.60,1.178061038
4/15/10 2:00 AM,24.66,3.20,15.61,1.178115874
4/15/10 3:00 AM,24.67,3.19,15.62,1.17759627
4/15/10 4:00 AM,24.68,3.18,15.63,1.176068254
4/15/10 5:00 AM,24.69,3.16,15.64,1.173708549
4/15/10 6:00 AM,24.70,3.15,15.65,1.171670534
4/15/10 7:00 AM,24.72,3.13,15.66,1.173004814
4/15/10 8:00 AM,24.73,3.12,15.67,1.175163838
4/15/10 9:00 AM,24.74,3.12,15.68,1.177298523
4/15/10 10:00 AM,24.75,3.12,15.69,1.179173941
4/15/10 11:00 AM,24.77,3.13,15.70,1.18043023
4/15/10 12:00 PM,24.78,3.14,15.71,1.181069366
4/15/10 1:00 PM,24.79,3.15,15.73,1.181346247
4/15/10 2:00 PM,24.80,3.17,15.74,1.181018056
4/15/10 3:00 PM,24.82,3.18,15.75,1.180349205
4/15/10 4:00 PM,24.83,3.20,15.76,1.178907876
4/15/10 5:00 PM,24.84,3.22,15.77,1.176624329
4/15/10 6:00 PM,24.86,3.23,15.78,1.173760027
4/15/10 7:00 PM,24.87,3.23,15.79,1.170895743
4/15/10 8:00 PM,24.88,3.24,15.80,1.168687823
4/15/10 9:00 PM,24.89,3.24,15.81,1.167759317
4/15/10 10:00 PM,24.90,3.24,15.82,1.167705603
4/15/10 11:00 PM,24.91,3.23,15.83,1.167564502
4/16/10 12:00 AM,24.93,3.22,15.84,1.167335982
4/16/10 1:00 AM,24.94,3.22,15.85,1.167019993
4/16/10 2:00 AM,24.95,3.21,15.86,1.166134624
4/16/10 3:00 AM,24.96,3.19,15.87,1.164678578
4/16/10 4:00 AM,24.97,3.18,15.88,1.162166226
4/16/10 5:00 AM,24.98,3.17,15.89,1.159075671
4/16/10 6:00 AM,24.99,3.15,15.90,1.156284538
4/16/10 7:00 AM,25.00,3.14,15.91,1.157147266
4/16/10 8:00 AM,25.01,3.13,15.92,1.158411536
4/16/10 9:00 AM,25.03,3.12,15.93,1.159851928
4/16/10 10:00 AM,25.04,3.13,15.94,1.160722127
4/16/10 11:00 AM,25.05,3.13,15.95,1.161241206
4/16/10 12:00 PM,25.06,3.14,15.96,1.160878161
4/16/10 1:00 PM,25.08,3.16,15.97,1.160415171
4/16/10 2:00 PM,25.09,3.17,15.98,1.159056
4/16/10 3:00 PM,25.10,3.18,15.99,1.157356332
4/16/10 4:00 PM,25.11,3.20,16.00,1.154897701
4/16/10 5:00 PM,25.12,3.21,16.01,1.151544528
4/16/10 6:00 PM,25.14,3.22,16.02,1.147581098
4/16/10 7:00 PM,25.15,3.23,16.03,1.143639729
4/16/10 8:00 PM,25.16,3.23,16.04,1.140874319
4/16/10 9:00 PM,25.17,3.23,16.05,1.138922066
4/16/10 10:00 PM,25.18,3.23,16.07,1.137878199
4/16/10 11:00 PM,25.19,3.23,16.08,1.136976818
4/17/10 12:00 AM,25.20,3.22,16.09,1.136012087
4/17/10 1:00 AM,25.22,3.21,16.10,1.134920499
4/17/10 2:00 AM,25.23,3.20,16.11,1.133219789
4/17/10 3:00 AM,25.24,3.19,16.12,1.130692137
4/17/10 4:00 AM,25.25,3.17,16.13,1.127052195
4/17/10 5:00 AM,25.26,3.16,16.14,1.122469962
4/17/10 6:00 AM,25.27,3.14,16.15,1.118487114
4/17/10 7:00 AM,25.28,3.13,16.16,1.118353509
4/17/10 8:00 AM,25.29,3.12,16.17,1.118641551
4/17/10 9:00 AM,25.30,3.12,16.18,1.118836711
4/17/10 10:00 AM,25.32,3.12,16.19,1.118377672
4/17/10 11:00 AM,25.33,3.12,16.20,1.117001373
4/17/10 12:00 PM,25.34,3.13,16.21,1.114971073
4/17/10 1:00 PM,25.35,3.15,16.22,1.112283188
4/17/10 2:00 PM,25.36,3.16,16.23,1.109159573
4/17/10 3:00 PM,25.38,3.18,16.25,1.105357534
4/17/10 4:00 PM,25.39,3.19,16.26,1.101005882
4/17/10 5:00 PM,25.40,3.20,16.27,1.095629329
4/17/10 6:00 PM,25.41,3.21,16.28,1.089558751
4/17/10 7:00 PM,25.42,3.22,16.29,1.083361719
4/17/10 8:00 PM,25.44,3.22,16.30,1.07845458
4/17/10 9:00 PM,25.45,3.22,16.31,1.074695802
4/17/10 10:00 PM,25.46,3.22,16.32,1.072217281
4/17/10 11:00 PM,25.47,3.22,16.33,1.069863264
4/18/10 12:00 AM,25.48,3.21,16.34,1.06717441
4/18/10 1:00 AM,25.49,3.20,16.35,1.064916274
4/18/10 2:00 AM,25.50,3.19,16.36,1.061695454
4/18/10 3:00 AM,25.51,3.18,16.37,1.057605959
4/18/10 4:00 AM,25.52,3.16,16.38,1.052858133
4/18/10 5:00 AM,25.53,3.15,16.39,1.0470775
4/18/10 6:00 AM,25.54,3.13,16.40,1.042120081
4/18/10 7:00 AM,25.55,3.12,16.41,1.041362021
4/18/10 8:00 AM,25.56,3.11,16.42,1.041073023
4/18/10 9:00 AM,25.57,3.11,16.43,1.041234834
4/18/10 10:00 AM,25.58,3.11,16.44,1.040722347
4/18/10 11:00 AM,25.60,3.12,16.46,1.039534565
4/18/10 12:00 PM,25.61,3.13,16.47,1.037419465
4/18/10 1:00 PM,25.62,3.14,16.48,1.034873874
4/18/10 2:00 PM,25.63,3.15,16.49,1.031641803
4/18/10 3:00 PM,25.64,3.16,16.50,1.028290356
4/18/10 4:00 PM,25.65,3.18,16.51,1.024371223
4/18/10 5:00 PM,25.66,3.19,16.52,1.019773753
4/18/10 6:00 PM,25.67,3.20,16.53,1.014298005
4/18/10 7:00 PM,25.68,3.20,16.54,1.008877309
4/18/10 8:00 PM,25.69,3.21,16.55,1.004901567
4/18/10 9:00 PM,25.70,3.21,16.56,1.001744037
4/18/10 10:00 PM,25.71,3.20,16.57,0.999553924
4/18/10 11:00 PM,25.72,3.20,16.58,0.997266513
4/19/10 12:00 AM,25.73,3.19,16.58,0.995186973
4/19/10 1:00 AM,25.74,3.18,16.59,0.993013367
4/19/10 2:00 AM,25.75,3.17,16.60,0.990004277
4/19/10 3:00 AM,25.76,3.16,16.61,0.986375959
4/19/10 4:00 AM,25.77,3.15,16.62,0.981596079
4/19/10 5:00 AM,25.78,3.14,16.63,0.975809483
4/19/10 6:00 AM,25.79,3.12,16.64,0.970807216
4/19/10 7:00 AM,25.80,3.11,16.65,0.969941637
4/19/10 8:00 AM,25.81,3.10,16.66,0.969535482
4/19/10 9:00 AM,25.82,3.10,16.67,0.969026955
4/19/10 10:00 AM,25.83,3.10,16.68,0.968429372
4/19/10 11:00 AM,25.84,3.11,16.69,0.966969883
4/19/10 12:00 PM,25.85,3.12,16.70,0.964897257
4/19/10 1:00 PM,25.86,3.13,16.71,0.962207533
4/19/10 2:00 PM,25.87,3.14,16.71,0.958895517
4/19/10 3:00 PM,25.88,3.15,16.72,0.95528774
4/19/10 4:00 PM,25.89,3.16,16.73,0.95139519
4/19/10 5:00 PM,25.90,3.18,16.74,0.946541041
4/19/10 6:00 PM,25.92,3.19,16.75,0.941410584
4/19/10 7:00 PM,25.93,3.19,16.76,0.935867599
4/19/10 8:00 PM,25.94,3.19,16.77,0.931408573
4/19/10 9:00 PM,25.95,3.19,16.77,0.92818923
4/19/10 10:00 PM,25.96,3.19,16.78,0.925805513
4/19/10 11:00 PM,25.96,3.19,16.79,0.92363911
4/20/10 12:00 AM,25.97,3.18,16.80,0.921387147
4/20/10 1:00 AM,25.98,3.17,16.81,0.919048995
4/20/10 2:00 AM,25.99,3.16,16.82,0.916101182
4/20/10 3:00 AM,26.00,3.15,16.83,0.912349753
4/20/10 4:00 AM,26.01,3.14,16.83,0.907986994
4/20/10 5:00 AM,26.02,3.13,16.84,0.902639934
4/20/10 6:00 AM,26.03,3.11,16.85,0.898074635
4/20/10 7:00 AM,26.04,3.10,16.86,0.897316994
4/20/10 8:00 AM,26.05,3.09,16.87,0.896754994
4/20/10 9:00 AM,26.06,3.09,16.88,0.89663101
4/20/10 10:00 AM,26.07,3.09,16.89,0.896158586
4/20/10 11:00 AM,26.08,3.10,16.90,0.89506804
4/20/10 12:00 PM,26.09,3.11,16.90,0.893127812
4/20/10 1:00 PM,26.11,3.12,16.91,0.890793917
4/20/10 2:00 PM,26.12,3.13,16.92,0.887498033
4/20/10 3:00 PM,26.13,3.15,16.93,0.884102747
4/20/10 4:00 PM,26.14,3.16,16.94,0.880207009
4/20/10 5:00 PM,26.15,3.17,16.95,0.875312629
4/20/10 6:00 PM,26.16,3.18,16.96,0.870132944
4/20/10 7:00 PM,26.17,3.19,16.96,0.864678335
4/20/10 8:00 PM,26.18,3.19,16.97,0.860009584
4/20/10 9:00 PM,26.19,3.19,16.98,0.856485601
4/20/10 10:00 PM,26.20,3.19,16.99,0.854169672
4/20/10 11:00 PM,26.21,3.18,17.00,0.85199684
4/21/10 12:00 AM,26.22,3.17,17.01,0.849731201
4/21/10 1:00 AM,26.23,3.17,17.01,0.847695458
4/21/10 2:00 AM,26.24,3.16,17.02,0.845014604
4/21/10 3:00 AM,26.24,3.15,17.03,0.841475074
4/21/10 4:00 AM,26.25,3.13,17.04,0.836923336
4/21/10 5:00 AM,26.26,3.12,17.05,0.831304471
4/21/10 6:00 AM,26.27,3.11,17.06,0.826538657
4/21/10 7:00 AM,26.28,3.09,17.07,0.825901855
4/21/10 8:00 AM,26.29,3.09,17.07,0.825762402
4/21/10 9:00 AM,26.31,3.08,17.08,0.825249958
4/21/10 10:00 AM,26.32,3.09,17.09,0.824650715
4/21/10 11:00 AM,26.33,3.09,17.10,0.823699196
4/21/10 12:00 PM,26.34,3.10,17.11,0.822103101
4/21/10 1:00 PM,26.35,3.11,17.12,0.819526238
4/21/10 2:00 PM,26.36,3.13,17.12,0.816278516
4/21/10 3:00 PM,26.37,3.14,17.13,0.812351888
4/21/10 4:00 PM,26.38,3.15,17.14,0.807736454
4/21/10 5:00 PM,26.39,3.16,17.15,0.802016228
4/21/10 6:00 PM,26.40,3.17,17.16,0.796161789
4/21/10 7:00 PM,26.41,3.18,17.17,0.789820143
4/21/10 8:00 PM,26.42,3.18,17.17,0.784334495
4/21/10 9:00 PM,26.43,3.18,17.18,0.780302683
4/21/10 10:00 PM,26.44,3.18,17.19,0.777617406
4/21/10 11:00 PM,26.45,3.17,17.20,0.775184925
4/22/10 12:00 AM,26.46,3.17,17.21,0.77291181
4/22/10 1:00 AM,26.47,3.16,17.22,0.770887263
4/22/10 2:00 AM,26.48,3.15,17.23,0.767786607
4/22/10 3:00 AM,26.49,3.14,17.23,0.763716876
4/22/10 4:00 AM,26.50,3.13,17.24,0.758704435
4/22/10 5:00 AM,26.51,3.11,17.25,0.752723404
4/22/10 6:00 AM,26.52,3.10,17.26,0.747932719
4/22/10 7:00 AM,26.53,3.09,17.27,0.747450247
4/22/10 8:00 AM,26.54,3.08,17.28,0.747508941
4/22/10 9:00 AM,26.55,3.08,17.29,0.747788571
4/22/10 10:00 AM,26.56,3.08,17.29,0.747972752
4/22/10 11:00 AM,26.57,3.08,17.30,0.747136451
4/22/10 12:00 PM,26.58,3.09,17.31,0.745924299
4/22/10 1:00 PM,26.59,3.11,17.32,0.744284837
4/22/10 2:00 PM,26.60,3.12,17.33,0.741563924
4/22/10 3:00 PM,26.61,3.13,17.34,0.738355584
4/22/10 4:00 PM,26.62,3.14,17.34,0.734380299
4/22/10 5:00 PM,26.63,3.16,17.35,0.729625532
4/22/10 6:00 PM,26.64,3.17,17.36,0.724075928
4/22/10 7:00 PM,26.65,3.17,17.37,0.718164129
4/22/10 8:00 PM,26.66,3.17,17.38,0.713192939
4/22/10 9:00 PM,26.67,3.17,17.39,0.709643878
4/22/10 10:00 PM,26.68,3.17,17.39,0.707597522
4/22/10 11:00 PM,26.69,3.17,17.40,0.706118938
4/23/10 12:00 AM,26.70,3.16,17.41,0.70453202
4/23/10 1:00 AM,26.71,3.15,17.42,0.703203858
4/23/10 2:00 AM,26.72,3.14,17.43,0.700717619
4/23/10 3:00 AM,26.73,3.13,17.44,0.697558445
4/23/10 4:00 AM,26.74,3.12,17.45,0.693203562
4/23/10 5:00 AM,26.75,3.11,17.45,0.687583956
4/23/10 6:00 AM,26.76,3.09,17.46,0.683327748
4/23/10 7:00 AM,26.77,3.08,17.47,0.683736605
4/23/10 8:00 AM,26.78,3.07,17.48,0.684700414
4/23/10 9:00 AM,26.79,3.07,17.49,0.686234499
4/23/10 10:00 AM,26.80,3.07,17.50,0.687966051
4/23/10 11:00 AM,26.81,3.08,17.50,0.688942829
4/23/10 12:00 PM,26.82,3.09,17.51,0.68884348
4/23/10 1:00 PM,26.83,3.10,17.52,0.68831957
4/23/10 2:00 PM,26.84,3.11,17.53,0.687350863
4/23/10 3:00 PM,26.85,3.12,17.54,0.685609339
4/23/10 4:00 PM,26.86,3.14,17.55,0.683089088
4/23/10 5:00 PM,26.87,3.15,17.55,0.679781449
4/23/10 6:00 PM,26.88,3.16,17.56,0.675939097
4/23/10 7:00 PM,26.89,3.16,17.57,0.671704931
4/23/10 8:00 PM,26.90,3.17,17.58,0.668720349
4/23/10 9:00 PM,26.91,3.17,17.59,0.667318819
4/23/10 10:00 PM,26.91,3.16,17.60,0.667573036
4/23/10 11:00 PM,26.92,3.16,17.60,0.668066179
4/24/10 12:00 AM,26.93,3.16,17.61,0.668452272
4/24/10 1:00 AM,26.94,3.15,17.62,0.669071395
4/24/10 2:00 AM,26.95,3.14,17.63,0.668543434
4/24/10 3:00 AM,26.96,3.13,17.64,0.666886431
4/24/10 4:00 AM,26.97,3.12,17.65,0.664429289
4/24/10 5:00 AM,26.98,3.11,17.65,0.661029946
4/24/10 6:00 AM,26.98,3.09,17.66,0.659285336
4/24/10 7:00 AM,26.99,3.08,17.67,0.662066057
4/24/10 8:00 AM,27.00,3.08,17.68,0.665019336
4/24/10 9:00 AM,27.01,3.07,17.69,0.668536605
4/24/10 10:00 AM,27.02,3.08,17.70,0.672445195
4/24/10 11:00 AM,27.03,3.08,17.70,0.675221182
4/24/10 12:00 PM,27.04,3.09,17.71,0.677537115
4/24/10 1:00 PM,27.05,3.10,17.72,0.679500162
4/24/10 2:00 PM,27.06,3.11,17.73,0.680802494
4/24/10 3:00 PM,27.07,3.12,17.73,0.681667986
4/24/10 4:00 PM,27.08,3.13,17.74,0.681812841
4/24/10 5:00 PM,27.08,3.14,17.75,0.681198718
4/24/10 6:00 PM,27.09,3.15,17.76,0.6795273
4/24/10 7:00 PM,27.10,3.15,17.77,0.677758553
4/24/10 8:00 PM,27.11,3.16,17.77,0.676891871
4/24/10 9:00 PM,27.12,3.16,17.78,0.677892534
4/24/10 10:00 PM,27.13,3.16,17.79,0.68050658
4/24/10 11:00 PM,27.13,3.15,17.80,0.683291692
4/25/10 12:00 AM,27.14,3.15,17.81,0.68596953
4/25/10 1:00 AM,27.15,3.14,17.81,0.688438432
4/25/10 2:00 AM,27.16,3.13,17.82,0.689899424
4/25/10 3:00 AM,27.17,3.12,17.83,0.690298133
4/25/10 4:00 AM,27.17,3.11,17.84,0.689353745
4/25/10 5:00 AM,27.18,3.10,17.85,0.687617872
4/25/10 6:00 AM,27.19,3.09,17.85,0.68741048
4/25/10 7:00 AM,27.20,3.08,17.86,0.691373669
4/25/10 8:00 AM,27.21,3.07,17.87,0.695687587
4/25/10 9:00 AM,27.22,3.07,17.88,0.700102904
4/25/10 10:00 AM,27.23,3.07,17.88,0.704798668
4/25/10 11:00 AM,27.24,3.08,17.89,0.708816842
4/25/10 12:00 PM,27.25,3.09,17.90,0.712168896
4/25/10 1:00 PM,27.25,3.10,17.91,0.715214374
4/25/10 2:00 PM,27.26,3.11,17.91,0.717695801
4/25/10 3:00 PM,27.27,3.12,17.92,0.719740343
4/25/10 4:00 PM,27.28,3.13,17.93,0.721168948
4/25/10 5:00 PM,27.29,3.14,17.94,0.721894953
4/25/10 6:00 PM,27.29,3.14,17.95,0.721620868
4/25/10 7:00 PM,27.30,3.15,17.95,0.72066209
4/25/10 8:00 PM,27.31,3.15,17.96,0.720820336
4/25/10 9:00 PM,27.32,3.15,17.97,0.722772071
4/25/10 10:00 PM,27.33,3.15,17.98,0.725996987
4/25/10 11:00 PM,27.33,3.15,17.99,0.729109829
4/26/10 12:00 AM,27.34,3.14,17.99,0.731996362
4/26/10 1:00 AM,27.35,3.14,18.00,0.734670226
4/26/10 2:00 AM,27.36,3.13,18.01,0.736405943
4/26/10 3:00 AM,27.37,3.12,18.02,0.737137976
4/26/10 4:00 AM,27.37,3.11,18.03,0.736900465
4/26/10 5:00 AM,27.38,3.10,18.03,0.735936089
